set_technologies,set_capacity_types,set_location,set_time_steps_yearly,unit,value,reduced_cost,rc_capex_equivalent,rc_capex_equivalent_input_units,rc_capex_equivalent_per_kw_eff,rc_reliability
heat_pump,power,CH,1,gigawatt,0.0,0.0,3.1105448103237947,283.8372139420463,283.8372139420463,unknown
heat_pump,power,CH,2,gigawatt,0.0,0.0,22.895223515521597,2089.1891457913457,2089.1891457913457,unknown
heat_pump,power,CH,3,gigawatt,0.0,0.0,22.895223515521597,2089.1891457913457,2089.1891457913457,unknown
heat_pump,power,CH,4,gigawatt,0.0,0.0,22.89522351552158,2089.189145791344,2089.189145791344,unknown
heat_pump,power,CH,5,gigawatt,0.0,0.0,22.895223515521597,2089.1891457913457,2089.1891457913457,unknown
heat_pump,power,DE,0,gigawatt,0.0,0.0,1.1728653757459782,107.02396553682051,107.02396553682051,unknown
heat_pump,power,DE,1,gigawatt,0.0,0.0,21.14468642755085,1929.4526365140152,1929.4526365140152,unknown
heat_pump,power,DE,2,gigawatt,0.0,0.0,21.426194150324328,1955.1402162170948,1955.1402162170948,unknown
heat_pump,power,DE,3,gigawatt,0.0,0.0,21.146449191378522,1929.61348871329,1929.61348871329,unknown
heat_pump,power,DE,4,gigawatt,0.0,0.0,21.58346465797821,1969.491150040512,1969.491150040512,unknown
heat_pump,power,DE,5,gigawatt,0.0,0.0,20.95754408094374,1912.3758973861163,1912.3758973861163,unknown
wind_onshore,power,CH,0,gigawatt,0.0,0.0,10.289170885811139,938.8868433302664,2682.533838086503,unknown
wind_onshore,power,CH,1,gigawatt,0.0,0.0,10.826706560988436,987.9369736901948,2822.6770676863,unknown
wind_onshore,power,CH,2,gigawatt,0.0,0.0,10.826706560988438,987.9369736901949,2822.6770676863002,unknown
wind_onshore,power,CH,3,gigawatt,0.0,0.0,10.826706560988436,987.9369736901948,2822.6770676863,unknown
wind_onshore,power,CH,4,gigawatt,0.0,0.0,10.826706560988436,987.9369736901948,2822.6770676863,unknown
wind_onshore,power,CH,5,gigawatt,0.0,0.0,10.826706560988436,987.9369736901948,2822.6770676863,unknown
wind_onshore,power,DE,0,gigawatt,0.0,0.0,4.649599235754956,424.27593026263975,1212.2169436075544,unknown
wind_onshore,power,DE,1,gigawatt,0.0,0.0,3.848320901235132,351.1592822377058,1003.3122349648839,unknown
wind_onshore,power,DE,2,gigawatt,0.0,0.0,1.8344181693306751,167.39065795142412,478.2590227183595,unknown
wind_onshore,power,DE,3,gigawatt,0.0,0.0,8.024875074244674,732.2698505248266,2092.199572928097,unknown
wind_onshore,power,DE,4,gigawatt,0.0,0.0,8.024875074244676,732.2698505248267,2092.1995729280975,unknown
wind_onshore,power,DE,5,gigawatt,0.0,0.0,8.024875074244674,732.2698505248266,2092.199572928097,unknown
wind_onshore copy,power,CH,0,gigawatt,0.0,0.0,11.856294173482372,1081.8868433302664,3091.1052666579358,unknown
wind_onshore copy,power,CH,1,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,CH,2,gigawatt,0.0,0.0,12.39382984865967,1130.936973690195,3231.2484962577328,unknown
wind_onshore copy,power,CH,3,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,CH,4,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,CH,5,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,DE,0,gigawatt,0.0,4.109869668253666,11.856294173482372,1081.8868433302664,3091.1052666579358,unknown
wind_onshore copy,power,DE,1,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,DE,2,gigawatt,0.0,0.0,12.39382984865967,1130.936973690195,3231.2484962577328,unknown
wind_onshore copy,power,DE,3,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,DE,4,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,DE,5,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
natural_gas_pipeline,power,CH-DE,0,gigawatt,151.00362035300256,0.0,0.0,0.0,0.0,unknown
natural_gas_pipeline,power,CH-DE,1,gigawatt,0.0,0.06088753010795672,0.2278295068778433,20.7894425026032,20.7894425026032,unknown
natural_gas_pipeline,power,CH-DE,2,gigawatt,0.0,0.11832859624753839,0.5705406400049404,52.061833400450816,52.061833400450816,unknown
natural_gas_pipeline,power,CH-DE,3,gigawatt,0.0,0.034710693665427034,0.2299755183011407,20.985266044979088,20.985266044979088,unknown
natural_gas_pipeline,power,CH-DE,4,gigawatt,0.0,0.07441963561953664,0.7620037847972799,69.53284536275179,69.53284536275179,unknown
natural_gas_pipeline,power,CH-DE,5,gigawatt,0.0,0.0,0.0,0.0,0.0,unknown
natural_gas_pipeline,power,DE-CH,0,gigawatt,0.0,0.18258805207829848,0.7644369715049995,69.7548736498312,69.7548736498312,unknown
natural_gas_pipeline,power,DE-CH,1,gigawatt,0.0,0.08863497673703807,0.5943570959636144,54.23508500667982,54.23508500667982,unknown
natural_gas_pipeline,power,DE-CH,2,gigawatt,0.0,0.0,0.3385154902485277,30.88953848517815,30.88953848517815,unknown
natural_gas_pipeline,power,DE-CH,3,gigawatt,0.0,0.0,0.4651574569321064,42.44561794505471,42.44561794505471,unknown
natural_gas_pipeline,power,DE-CH,4,gigawatt,0.0,0.0,0.7188714950917734,65.59702392712433,65.59702392712433,unknown
natural_gas_pipeline,power,DE-CH,5,gigawatt,0.0,0.0,1.4808752798890534,135.12986928987613,135.12986928987613,unknown
natural_gas_storage,energy,CH,0,gigawatt * hour,0.0,0.41018624303028095,0.025821918247730506,2.3562500401054085,2.3562500401054085,unknown
natural_gas_storage,energy,CH,1,gigawatt * hour,0.0,0.2654176594554525,0.023028445640145737,2.1013456646632984,2.1013456646632984,unknown
natural_gas_storage,energy,CH,2,gigawatt * hour,0.0,0.12884352400750124,0.018826381667728875,1.7179073271802598,1.7179073271802598,unknown
natural_gas_storage,energy,CH,3,gigawatt * hour,0.0,0.0,0.011807086661606483,1.0773966578715914,1.0773966578715914,unknown
natural_gas_storage,energy,CH,4,gigawatt * hour,0.0,0.0,0.01824710732810214,1.6650485436893203,1.6650485436893203,unknown
natural_gas_storage,energy,CH,5,gigawatt * hour,0.0,0.0,0.03758904109589041,3.4299999999999997,3.4299999999999997,unknown
natural_gas_storage,energy,DE,0,gigawatt * hour,0.0,0.5205584538399584,0.0259311457806357,2.3662170524830075,2.3662170524830075,unknown
natural_gas_storage,energy,DE,1,gigawatt * hour,0.0,0.3368357880733491,0.020762482498715602,1.8945765280077986,1.8945765280077986,unknown
natural_gas_storage,energy,DE,2,gigawatt * hour,0.0,0.16351251848220832,0.01298755257689025,1.1851141726412353,1.1851141726412353,unknown
natural_gas_storage,energy,DE,3,gigawatt * hour,0.0,0.0,0.0,0.0,0.0,unknown
natural_gas_storage,energy,DE,4,gigawatt * hour,0.0,0.0,-6.938893903907228e-18,-6.331740687315346e-16,-6.331740687315346e-16,unknown
natural_gas_storage,energy,DE,5,gigawatt * hour,0.0,0.0,0.0,0.0,0.0,unknown
natural_gas_storage,power,CH,0,gigawatt,0.0,1.2235947554000925,1.3502256556425367,123.20809107738147,123.20809107738147,unknown
natural_gas_storage,power,CH,1,gigawatt,0.0,0.5939780366019867,1.0498134306655742,95.79547554823364,95.79547554823364,unknown
natural_gas_storage,power,CH,2,gigawatt,0.0,0.0,0.5979201906811276,54.56021739965289,54.56021739965289,unknown
natural_gas_storage,power,CH,3,gigawatt,0.0,0.0,0.8216080012805351,74.97173011684883,74.97173011684883,unknown
natural_gas_storage,power,CH,4,gigawatt,0.0,0.0,1.2697433169304428,115.86407766990291,115.86407766990291,unknown
natural_gas_storage,power,CH,5,gigawatt,0.0,0.0,2.6156712328767124,238.68,238.68,unknown
natural_gas_storage,power,DE,0,gigawatt,0.0,0.0,0.14884959994100733,13.582525994616919,13.582525994616919,unknown
natural_gas_storage,power,DE,1,gigawatt,0.0,0.0,0.1841859591726256,16.806968774502085,16.806968774502085,unknown
natural_gas_storage,power,DE,2,gigawatt,0.0,0.0,0.2373404600044564,21.657316975406648,21.657316975406648,unknown
natural_gas_storage,power,DE,3,gigawatt,0.0,0.0,0.32613185506434705,29.759531774621667,29.759531774621667,unknown
natural_gas_storage,power,DE,4,gigawatt,0.0,0.0,0.5040162008654634,45.991478328973535,45.991478328973535,unknown
natural_gas_storage,power,DE,5,gigawatt,0.0,0.0,1.0382733737828556,94.74244535768557,94.74244535768557,unknown
