set_technologies,set_capacity_types,set_location,set_time_steps_yearly,unit,value,reduced_cost,rc_capex_equivalent,rc_capex_equivalent_input_units,rc_capex_equivalent_per_kw_eff,rc_reliability
heat_pump,power,DE,0,gigawatt,0.0,0.0,1.1728653757459355,107.02396553681662,107.02396553681662,unknown
heat_pump,power,DE,1,gigawatt,0.0,0.0,6.600934221367126,602.3352476997502,602.3352476997502,unknown
heat_pump,power,DE,2,gigawatt,0.0,0.0,2.1112157002170733,192.64843264480794,192.64843264480794,unknown
heat_pump,power,DE,3,gigawatt,0.0,0.0,21.791868920968707,1988.5080390383944,1988.5080390383944,unknown
heat_pump,power,DE,4,gigawatt,0.0,0.0,21.58346465797821,1969.491150040512,1969.491150040512,unknown
heat_pump,power,DE,5,gigawatt,0.0,0.0,20.95754408094374,1912.3758973861163,1912.3758973861163,unknown
wind_onshore,power,CH,0,gigawatt,0.0,0.0,2.220446049250313e-16,2.0261570199409107e-14,5.78902005697409e-14,unknown
wind_onshore,power,CH,1,gigawatt,0.0,0.0,2.220446049250313e-16,2.0261570199409107e-14,5.78902005697409e-14,unknown
wind_onshore,power,CH,2,gigawatt,0.0,0.06709374331335219,0.26237128428061685,23.941379690606286,68.40394197316152,unknown
wind_onshore,power,CH,3,gigawatt,0.0,0.0,0.0,0.0,0.0,unknown
wind_onshore,power,CH,4,gigawatt,0.0,0.0,0.9636928623583002,87.93697369019489,251.24849625770224,unknown
wind_onshore,power,CH,5,gigawatt,0.0,0.0,0.9636928623583,87.93697369019488,251.24849625770221,unknown
wind_onshore,power,DE,0,gigawatt,0.0,0.0,0.0,0.0,0.0,unknown
wind_onshore,power,DE,1,gigawatt,0.0,0.0,0.9636928623583003,87.9369736901949,251.2484962577023,unknown
wind_onshore,power,DE,2,gigawatt,0.0,0.0,0.9636928623583004,87.93697369019492,251.24849625770233,unknown
wind_onshore,power,DE,3,gigawatt,0.0,0.1793423776107019,0.9636928623583002,87.93697369019489,251.24849625770224,unknown
wind_onshore,power,DE,4,gigawatt,0.0,0.0,0.9636928623583002,87.93697369019489,251.24849625770224,unknown
wind_onshore,power,DE,5,gigawatt,0.0,0.0,0.9636928623583,87.93697369019488,251.24849625770221,unknown
wind_onshore copy,power,CH,0,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,CH,1,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,CH,2,gigawatt,0.0,0.0,12.39382984865967,1130.936973690195,3231.2484962577328,unknown
wind_onshore copy,power,CH,3,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,CH,4,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,CH,5,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,DE,0,gigawatt,0.0,0.0,6.737171089134561,614.7668618835287,1756.4767482386712,unknown
wind_onshore copy,power,DE,1,gigawatt,0.0,0.0,5.394300661155741,492.2299353304614,1406.3712438013326,unknown
wind_onshore copy,power,DE,2,gigawatt,0.0,0.0,3.374296087023696,307.9045179409122,879.727194116901,unknown
wind_onshore copy,power,DE,3,gigawatt,0.0,0.0,0.0,0.0,0.0,unknown
wind_onshore copy,power,DE,4,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
wind_onshore copy,power,DE,5,gigawatt,0.0,0.0,12.393829848659669,1130.9369736901947,3231.2484962577323,unknown
natural_gas_pipeline,power,CH-DE,0,gigawatt,151.00362035300256,0.0,0.0,0.0,0.0,unknown
natural_gas_pipeline,power,CH-DE,1,gigawatt,0.0,0.0,1.2139001676001948,110.76839029351778,110.76839029351778,unknown
natural_gas_pipeline,power,CH-DE,2,gigawatt,0.0,0.2369223519583568,1.1423597896405258,104.24033080469798,104.24033080469798,unknown
natural_gas_pipeline,power,CH-DE,3,gigawatt,0.0,0.1533044493762455,1.0157178229569472,92.68425134482143,92.68425134482143,unknown
natural_gas_pipeline,power,CH-DE,4,gigawatt,0.0,0.07441963561953664,0.7620037847972799,69.53284536275179,69.53284536275179,unknown
natural_gas_pipeline,power,CH-DE,5,gigawatt,0.0,0.0,0.0,0.0,0.0,unknown
natural_gas_pipeline,power,DE-CH,0,gigawatt,0.0,0.18258805207829848,0.7644369715049995,69.7548736498312,69.7548736498312,unknown
natural_gas_pipeline,power,DE-CH,1,gigawatt,0.0,0.08863497673703807,0.5943570959636144,54.23508500667982,54.23508500667982,unknown
natural_gas_pipeline,power,DE-CH,2,gigawatt,0.0,0.0,0.3385154902485277,30.88953848517815,30.88953848517815,unknown
natural_gas_pipeline,power,DE-CH,3,gigawatt,0.0,0.0,0.4651574569321064,42.44561794505471,42.44561794505471,unknown
natural_gas_pipeline,power,DE-CH,4,gigawatt,0.0,0.0,0.7188714950917734,65.59702392712433,65.59702392712433,unknown
natural_gas_pipeline,power,DE-CH,5,gigawatt,0.0,0.0,1.4808752798890534,135.12986928987613,135.12986928987613,unknown
natural_gas_storage,energy,CH,0,gigawatt * hour,0.0,0.41018624303028095,0.025821918247730506,2.3562500401054085,2.3562500401054085,unknown
natural_gas_storage,energy,CH,1,gigawatt * hour,0.0,0.2654176594554525,0.023028445640145737,2.1013456646632984,2.1013456646632984,unknown
natural_gas_storage,energy,CH,2,gigawatt * hour,0.0,0.12884352400750124,0.018826381667728875,1.7179073271802598,1.7179073271802598,unknown
natural_gas_storage,energy,CH,3,gigawatt * hour,0.0,0.0,0.011807086661606483,1.0773966578715914,1.0773966578715914,unknown
natural_gas_storage,energy,CH,4,gigawatt * hour,0.0,0.0,0.01824710732810214,1.6650485436893203,1.6650485436893203,unknown
natural_gas_storage,energy,CH,5,gigawatt * hour,0.0,0.0,0.03758904109589041,3.4299999999999997,3.4299999999999997,unknown
natural_gas_storage,energy,DE,0,gigawatt * hour,0.0,0.3699692522791864,0.01842968170900916,1.6817084559470858,1.6817084559470858,unknown
natural_gas_storage,energy,DE,1,gigawatt * hour,0.0,0.26373423391763456,0.01625651908114542,1.4834073661545197,1.4834073661545197,unknown
natural_gas_storage,energy,DE,2,gigawatt * hour,0.0,0.16351251848220832,0.01298755257689025,1.1851141726412353,1.1851141726412353,unknown
natural_gas_storage,energy,DE,3,gigawatt * hour,0.0,0.0,0.0,0.0,0.0,unknown
natural_gas_storage,energy,DE,4,gigawatt * hour,0.0,0.0,-6.938893903907228e-18,-6.331740687315346e-16,-6.331740687315346e-16,unknown
natural_gas_storage,energy,DE,5,gigawatt * hour,0.0,0.0,0.0,0.0,0.0,unknown
natural_gas_storage,power,CH,0,gigawatt,0.0,1.2235947554000925,1.3502256556425367,123.20809107738147,123.20809107738147,unknown
natural_gas_storage,power,CH,1,gigawatt,0.0,0.5939780366019867,1.0498134306655742,95.79547554823364,95.79547554823364,unknown
natural_gas_storage,power,CH,2,gigawatt,0.0,0.0,0.5979201906811276,54.56021739965289,54.56021739965289,unknown
natural_gas_storage,power,CH,3,gigawatt,0.0,0.0,0.8216080012805351,74.97173011684883,74.97173011684883,unknown
natural_gas_storage,power,CH,4,gigawatt,0.0,0.0,1.2697433169304428,115.86407766990291,115.86407766990291,unknown
natural_gas_storage,power,CH,5,gigawatt,0.0,0.0,2.6156712328767124,238.68,238.68,unknown
natural_gas_storage,power,DE,0,gigawatt,0.0,0.0,0.9222035033993292,84.15106968518879,84.15106968518879,unknown
natural_gas_storage,power,DE,1,gigawatt,0.0,1.0767213705484904,2.2030331197154416,201.02677217403405,201.02677217403405,unknown
natural_gas_storage,power,DE,2,gigawatt,0.0,0.0,2.0768153975357624,189.5094050251383,189.5094050251383,unknown
natural_gas_storage,power,DE,3,gigawatt,0.0,0.0,2.020562631203985,184.37634009736362,184.37634009736362,unknown
natural_gas_storage,power,DE,4,gigawatt,0.0,0.0,1.7460765202802777,159.32948247557533,159.32948247557533,unknown
natural_gas_storage,power,DE,5,gigawatt,0.0,0.0,0.9216859705286606,84.10384481074028,84.10384481074028,unknown
